Instance,NoGenSM,NoSM,NoPubSM,NoProSM,NoPriSM,NoDefSM,NoGenM,NoM,NoPubM,NoProM,NoPriM,NoDefM,NoAM,NoPubAM,NoProAM,NoDefAM,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,sumcc,maxcc,mincc,avgcc,S1_LOCAL_VAR_NOT_ASSIGNED,S1_LOCAL_VAR_NOT_USED,S2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,S2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,S4_Field_NOT_USED,S4_Field_NOT_ASSIGNED,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,S5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,S6_METHOD_THROWS_EXCEPTION,S7_OBJECT_USED_IN_ASSIGNMENT,S8_PRIMITIVE_USED_IN_ASSIGNMENT,S9_METHOD_CALL_WITH_NORMAL_GUARD,S10_METHOD_CALL_WITH_NULL_GUARD,S11_FAULTY_CLASS_EXCEPTION_TYPE,S12_METHOD_CALL_WITH_TRY_CATCH,S15_HAS_OBJECTIVE_METHOD_CALL,S16_HAS_Invocations_Prone_Exception,S18_In_Synchronized_Method,LE1_EXISTS_RELATED_BOOLEAN_EXPRESSION,LE2_IS_BOOLEAN_METHOD_PARAM_TYPE_VAR,LE3_IS_COMPATIBLE_VAR_NOT_INCLUDED,LE4_EXISTS_LOCAL_UNUSED_VARIABLES,LE5_COMPLEX_REFERENCE,LE6_HAS_NEGATION,LE7_SIMPLE_VAR_OR_METHOD_IN_LOGIC,LE8_SCOPE_VAR_USED_OTHER_BOOLEXPER,LE9_NORMAL_CHECK,LE9_NULL_CHECK,LE9_MIX_CHECK,LE9_EQUAL_NOTEQUAL_NULL_CHECK,LE10_ATOMIC_EXPRESSION_SAME_INVOCATION_TARGET,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_LEFT,LE10_ATOMIC_EXPRESSION_COMPARISION_SAME_RIGHT,LE10_ATOMIC_EXPRESSION_MULTIPLE_VAR_AS_BOOLEAN,LE10_ATOMIC_EXPRESSION_USED_IN_INVOCATION_COMPARISION_VARIABLE,LE10_CONTAINS_ALL_INVOCATION_COMPARISION_VARIABLE,V1_IS_TYPE_COMPATIBLE_METHOD_CALL_PARAM_RETURN,V2_HAS_VAR_SIM_NAME_COMP_TYPE,V2_HAS_VAR_SIM_NAME,V3_HAS_CONSTANT,V4B_USED_MULTIPLE_AS_PARAMETER,V4_FIRST_TIME_USED_AS_PARAMETER,V5_HAS_VAR_IN_TRANSFORMATION,V6_IS_METHOD_RETURN_TYPE_VAR,V16_IS_METHOD_PARAMETER_TYPE_VAR,V8_VAR_PRIMITIVE,V8_VAR_OBJECT,V9_VAR_TYPE_Similar_Literal,V10_VAR_TYPE_Similar_VAR,V11_VAR_COMPATIBLE_TYPE_IN_CONDITION,V12_VAR_Invocation_VAR_REPLACE_BY_VAR,V13_VAR_Invocation_VAR_REPLACE_BY_INVOCATION,V14_VAR_INSTANCE_OF_CLASS,V15_VAR_LAST_THREE_SAME_TYPE_LOC,V17_VAR_IS_ENUMERATION,V18_Has_Method_Similar_In_Name,V19_With_Special_Name,V1_LOCAL_VAR_NOT_USED,V1_LOCAL_VAR_NOT_ASSIGNED,V2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,V2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,V5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,V4_Field_NOT_USED,V4_Field_NOT_ASSIGNED,V7_OBJECT_USED_IN_ASSIGNMENT,V8_PRIMITIVE_USED_IN_ASSIGNMENT,M1_OVERLOADED_METHOD,M2_SIMILAR_METHOD_WITH_SAME_RETURN,M3_ANOTHER_METHOD_WITH_PARAMETER_RETURN_COMP,M4_PARAMETER_RETURN_COMPABILITY,M5_MI_WITH_COMPATIBLE_VAR_TYPE,M6_INV_Invocation_INV_REPLACE_BY_VAR,M7_INV_Invocation_INV_REPLACE_BY_INV,M8_RETURN_PRIMITIVE,M9_RETURN_OBJECTIVE,M10_WRAPTTED_IN_OTHER_CALLS,M11_Satrt_With_Get,M12_Has_Var_Similar_In_Name,M13_Argument_Has_Primitive,M1_LOCAL_VAR_NOT_USED,M1_LOCAL_VAR_NOT_ASSIGNED,M2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,M2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,M5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,M4_Field_NOT_USED,M4_Field_NOT_ASSIGNED,M7_OBJECT_USED_IN_ASSIGNMENT,M8_PRIMITIVE_USED_IN_ASSIGNMENT,M9_METHOD_CALL_WITH_NORMAL_GUARD,M10_METHOD_CALL_WITH_NULL_GUARD,M12_METHOD_CALL_WITH_TRY_CATCH,C1_SAME_TYPE_CONSTANT,C2_SAME_TYPE_CONSTANT_VAR,C2_SAME_TYPE_VAR,C3_TYPEACCESS_ACTUAL_VAR,C4_SIMILAR_TYPEACCESS_ACTUAL_VAR,C5_USES_ENUMERATION,CON1_OVERLOADED_CONSTRUCTOR,CON2_SIMILAR_CONSTRUCTOR,CON3_WRAPTTED_IN_OTHER_CALLS,CON4_Return_Primitive,CON5_Of_Class,CON6_Argument_Has_Primitive,CON9_METHOD_CALL_WITH_NORMAL_GUARD,CON10_METHOD_CALL_WITH_NULL_GUARD,CON12_METHOD_CALL_WITH_TRY_CATCH,E1_LOCAL_VAR_NOT_USED,E1_LOCAL_VAR_NOT_ASSIGNED,E2_SIMILAR_OBJECT_TYPE_WITH_NORMAL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NORMAL_GUARD,E2_SIMILAR_OBJECT_TYPE_WITH_NULL_GUARD,E5_SIMILAR_PRIMITIVE_TYPE_WITH_NULL_GUARD,E4_Field_NOT_USED,E4_Field_NOT_ASSIGNED,E7_OBJECT_USED_IN_ASSIGNMENT,E8_PRIMITIVE_USED_IN_ASSIGNMENT,E9_METHOD_CALL_WITH_NORMAL_GUARD,E10_METHOD_CALL_WITH_NULL_GUARD,E1_RETURN_PRIMITIVE,E2_COMPATIBLE_INVOCATION_PAREMETER_RETURN,E3_COMPATIBLE_INVOCATION_PAREMETER,O1_IS_LOGICAL,O1_IS_BIT,O1_IS_COMPARE,O1_IS_SHIFT,O1_IS_MATH,O1_IS_OTHERS,O2_LOGICAL_CONTAIN_NOT,O3_CONTAIN_NULL,O3_CONTAIN_01,O4_COMPARE_IN_CONDITION,O5_IS_MATH_ROOT,Label
Defects4J,0.075949367,11.51898734,10.44303797,0.063291139,0.746835443,0.265822785,0,11.67088608,9.987341772,1.341772152,0.329113924,0.012658228,0.253164557,0.253164557,0,0,19.73913043,2.363636364,0.23715415,6.57312253,44.44268775,378.1857708,1.996047431,4.632411067,16.92885375,1.084150589,740.3992095,0.315861059,0.584980237,0.549915935,0.366789505,0.592885375,1.81027668,27.67193786,41.04347826,6.126482213,1.786561265,1.746688965,0,1,13,12,0,0,3,0,0,1,1,3,1,0,0,5,0,0,10,7,5,0,10,0,3,10,2,1,0,0,0,1,0,0,0,0,21,0,0,2,0,8,2,22,22,22,0,21,21,7,3,0,0,3,0,1,0,1,0,13,3,12,0,0,0,1,1,6,6,14,5,14,6,6,14,0,7,0,5,8,1,0,6,0,5,0,0,0,1,0,3,1,0,8,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24,0,4,24,24,9,24,repaired
Defects4J,0.075949367,11.51898734,10.44303797,0.063291139,0.746835443,0.265822785,0,11.67088608,9.987341772,1.341772152,0.329113924,0.012658228,0.253164557,0.253164557,0,0,19.73913043,2.363636364,0.23715415,6.57312253,44.44268775,378.1857708,1.996047431,4.632411067,16.92885375,1.084150589,740.3992095,0.315861059,0.584980237,0.549915935,0.366789505,0.592885375,1.81027668,27.67193786,41.04347826,6.126482213,1.786561265,1.746688965,0,1,13,12,0,0,3,0,0,1,1,3,1,0,0,5,0,0,10,7,5,0,10,0,3,10,2,1,0,0,0,1,0,0,0,0,21,0,0,2,0,8,2,22,22,22,0,21,21,7,3,0,0,3,0,1,0,1,0,13,3,12,0,0,0,1,1,6,6,14,5,14,6,6,14,0,7,0,5,8,1,0,6,0,5,0,0,0,1,0,3,1,0,8,1,8,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,24,0,4,24,24,9,24,repaired
Defects4J,0.056074766,10.47663551,9.439252336,0,0.682242991,0.355140187,0.401869159,8.607476636,7.186915888,1.009345794,0.336448598,0.074766355,0.401869159,0.355140187,0.046728972,0,20.29460581,1.261410788,0.124481328,4.87966805,45.15352697,490.8257261,1.713692946,3.248962656,18.25311203,1.287287088,926.4149378,0.473467974,0.734439834,0.120801718,0.616175146,0.232365145,0.435684647,35.10456987,40.70124481,5.32780083,1.821576763,1.614845857,1,11,41,28,1,6,14,0,9,11,10,7,1,0,1,16,0,0,35,16,4,19,36,1,2,37,2,0,0,0,0,2,0,0,0,0,49,14,26,12,0,19,22,81,81,60,36,53,60,14,4,1,0,10,0,27,22,11,1,41,14,28,0,1,6,11,10,13,14,20,4,26,0,0,26,10,16,9,6,17,7,1,12,1,11,0,1,3,6,0,5,0,1,35,9,24,0,0,0,2,0,2,2,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,98,0,88,75,58,84,85,25,88,unrepaired
Defects4J,0.034090909,10.92045455,9.909090909,0,0.659090909,0.352272727,0.431818182,9.261363636,7.738636364,1.215909091,0.284090909,0.022727273,0.193181818,0.159090909,0.034090909,0,20.79896907,2.103092784,0.092783505,4.510309278,46.01546392,489.9278351,1.613402062,2.979381443,18.69587629,1.254698498,868.4226804,0.49375653,0.5,0.456363386,0.520857059,0.298969072,0.396907216,33.73258484,42.96907216,5.731958763,2.020618557,1.709895544,3,10,48,34,1,8,15,4,0,13,13,13,3,0,0,15,0,0,39,25,4,25,39,0,5,40,5,0,0,0,0,2,0,0,0,0,49,21,36,16,0,28,19,73,74,48,43,45,63,17,11,4,0,14,0,30,16,10,3,48,15,34,4,1,8,13,13,14,16,30,4,35,1,1,34,11,18,17,3,17,5,1,22,1,17,1,0,1,5,1,12,3,0,26,4,18,0,0,0,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,100,0,90,62,90,96,90,29,90,unrepaired
Defects4J,0.04040404,10.15151515,9.101010101,0,0.686868687,0.363636364,0.414141414,8.717171717,7.292929293,1.080808081,0.303030303,0.04040404,0.232323232,0.181818182,0.050505051,0,19.66210046,2.050228311,0.118721461,4.771689498,44.51141553,450.0593607,1.671232877,3.182648402,17.63013699,1.28151323,824.1872146,0.476220181,0.497716895,0.433170919,0.543342881,0.301369863,0.502283105,33.93743414,40.23744292,5.493150685,1.904109589,1.657687274,2,8,41,35,1,4,14,0,2,10,11,12,4,0,1,15,0,0,50,33,3,21,50,0,4,54,2,0,2,0,0,1,0,0,0,0,50,14,23,9,0,20,25,81,80,41,51,42,61,9,6,1,0,16,0,31,23,8,2,41,14,35,0,1,4,10,11,13,15,22,7,25,2,1,19,16,14,13,3,13,2,0,12,0,10,0,1,3,3,0,11,4,1,36,2,17,0,0,0,2,0,2,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,98,0,89,85,69,88,87,36,89,unrepaired
Defects4J,0.055555556,10.5462963,9.490740741,0,0.694444444,0.361111111,0.398148148,8.648148148,7.185185185,1.018518519,0.342592593,0.101851852,0.398148148,0.351851852,0.046296296,0,20.46280992,1.272727273,0.128099174,4.859504132,45.53305785,503.0247934,1.714876033,3.23553719,18.38842975,1.290046943,934.5330579,0.47103924,0.739669421,0.123101506,0.613425801,0.239669421,0.450413223,35.11043614,41.01239669,5.347107438,1.818181818,1.615402319,5,14,37,34,1,4,14,0,1,13,9,5,0,0,1,13,0,0,38,20,3,22,40,1,1,37,1,0,0,0,0,1,0,0,0,0,55,14,26,11,0,20,23,85,86,60,38,51,58,15,3,1,0,10,0,27,20,14,5,37,14,34,0,1,4,13,9,12,14,18,4,24,0,0,25,9,16,9,4,14,8,3,11,1,13,0,1,2,6,0,5,0,1,35,16,25,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,98,0,92,63,73,92,84,28,92,unrepaired
Defects4J,0.056603774,10.02830189,8.981132075,0,0.70754717,0.339622642,0.396226415,8.660377358,7.235849057,1.018867925,0.320754717,0.08490566,0.405660377,0.358490566,0.047169811,0,19.95798319,1.264705882,0.12605042,4.907563025,44.64705882,470.1470588,1.718487395,3.273109244,17.94957983,1.28645275,844.5252101,0.475444687,0.743697479,0.122497624,0.620371773,0.235294118,0.441176471,33.57351536,39.70588235,5.294117647,1.831932773,1.605260695,0,8,37,27,1,5,16,1,6,10,12,10,2,0,1,13,0,0,37,16,5,20,37,1,2,38,2,0,0,0,0,2,0,0,0,0,50,12,25,13,0,22,23,82,82,62,35,58,63,15,6,1,0,12,0,30,23,8,0,37,16,27,1,1,5,10,12,13,13,17,3,27,0,0,27,10,16,9,7,18,5,0,12,2,11,0,1,3,6,1,9,1,1,32,8,22,0,0,0,2,0,3,2,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,98,0,86,77,60,83,84,24,86,unrepaired
Defects4J,0.04040404,10.15151515,9.101010101,0,0.686868687,0.363636364,0.393939394,8.656565657,7.232323232,1.080808081,0.303030303,0.04040404,0.212121212,0.161616162,0.050505051,0,19.63302752,2.041284404,0.105504587,4.660550459,44.48623853,449.8211009,1.637614679,3.105504587,17.59174312,1.263536315,825.1330275,0.48757899,0.509174312,0.434454943,0.539655575,0.293577982,0.412844037,34.1550957,40.5412844,5.591743119,1.908256881,1.691422407,2,9,41,35,1,5,12,0,2,11,9,11,4,0,1,17,0,0,49,33,2,20,49,0,4,53,2,0,2,0,0,1,0,0,0,0,50,14,23,9,0,20,23,80,80,38,54,38,60,11,6,1,0,15,0,31,23,9,2,41,12,35,0,1,5,11,9,13,14,22,6,25,2,1,19,17,14,14,3,12,3,0,14,0,12,0,1,3,4,0,10,4,1,34,0,15,0,0,0,2,0,2,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,98,0,89,86,69,88,87,35,89,unrepaired
Defects4J,0.044444444,11,9.877777778,0,0.777777778,0.344444444,0.422222222,9.166666667,7.611111111,1.2,0.322222222,0.033333333,0.188888889,0.155555556,0.033333333,0,20.48756219,2.084577114,0.094527363,4.631840796,45.84079602,479.5422886,1.606965174,3.104477612,18.33830846,1.275860409,860.3781095,0.477390216,0.482587065,0.445359688,0.524056595,0.28358209,0.373134328,33.80262337,42.5721393,5.641791045,1.985074627,1.686783379,4,8,47,34,1,7,13,4,3,11,10,10,2,0,0,16,0,0,34,27,4,12,34,0,5,36,6,0,0,0,0,2,0,0,0,0,57,17,31,16,0,30,19,77,78,45,42,43,54,14,14,4,0,11,0,24,7,8,4,47,13,34,4,1,7,11,10,9,10,25,6,30,2,1,32,11,16,15,5,15,3,1,18,2,14,1,0,1,3,0,9,2,0,28,4,16,0,0,0,0,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,96,0,89,55,84,90,89,31,89,unrepaired
Defects4J,0.056603774,10.01886792,8.981132075,0,0.698113208,0.339622642,0.396226415,8.650943396,7.235849057,1.018867925,0.320754717,0.075471698,0.405660377,0.358490566,0.047169811,0,19.96638655,1.264705882,0.12605042,4.907563025,44.61344538,470.512605,1.722689076,3.268907563,17.96638655,1.286374806,844.6008403,0.475416393,0.743697479,0.122514505,0.620514,0.235294118,0.441176471,33.53548374,39.63865546,5.24789916,1.831932773,1.602822469,0,9,37,27,1,7,14,0,9,11,11,9,1,0,1,17,0,0,38,17,5,20,38,1,2,39,2,0,0,0,0,2,0,0,0,0,49,12,24,12,0,22,22,84,84,61,37,57,63,14,5,1,0,12,0,31,23,9,0,37,14,27,0,1,7,11,11,13,13,18,3,28,0,0,28,11,15,9,6,18,5,0,13,1,10,0,1,4,6,0,8,1,1,34,9,24,0,0,0,2,0,3,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,98,0,87,76,57,82,86,25,87,unrepaired
Defects4J,0.042105263,10.51578947,9.452631579,0,0.747368421,0.315789474,0.4,8.810526316,7.336842105,1.136842105,0.305263158,0.031578947,0.189473684,0.147368421,0.042105263,0,19.87203791,2.066350711,0.099526066,4.701421801,44.85781991,462.6540284,1.639810427,3.127962085,17.78672986,1.256809666,833.1042654,0.488532444,0.521327014,0.443133923,0.53327372,0.293838863,0.379146919,33.67946001,41.25592417,5.639810427,1.938388626,1.688384144,4,9,47,32,0,5,12,0,2,9,9,9,3,0,0,14,0,0,46,34,1,27,46,0,5,49,5,1,0,0,1,1,0,0,0,0,51,20,33,11,1,26,12,73,75,42,45,41,67,17,8,1,0,13,0,37,20,9,4,47,12,32,0,0,5,9,9,13,15,24,7,31,4,2,30,11,15,10,7,14,4,2,13,0,12,0,0,0,4,0,9,3,0,29,1,13,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,92,0,83,81,78,88,85,31,83,unrepaired
Defects4J,0.075,11.375,10.325,0.0625,0.725,0.2625,0,11.55,9.8875,1.325,0.325,0.0125,0.25,0.25,0,0,19.68110236,2.358267717,0.236220472,6.562992126,44.31496063,377.5984252,1.996062992,4.622047244,16.88582677,1.080804881,738.4015748,0.318554519,0.582677165,0.547709687,0.368628001,0.594488189,1.807086614,27.6076254,40.94488189,6.12992126,1.783464567,1.74690185,2,2,16,0,0,0,3,0,19,2,2,0,0,0,0,3,0,0,13,14,3,0,14,0,3,9,3,0,2,0,4,1,0,0,0,0,4,0,7,0,0,5,7,22,22,22,0,22,12,2,1,1,0,4,0,0,0,2,2,16,3,0,0,0,0,2,2,0,3,6,0,3,0,0,13,0,5,0,2,9,0,0,8,1,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23,0,23,23,23,14,23,repaired
Defects4J,0.075,11.375,10.325,0.0625,0.725,0.2625,0,11.55,9.8875,1.325,0.325,0.0125,0.25,0.25,0,0,19.68110236,2.358267717,0.236220472,6.562992126,44.31496063,377.5984252,1.996062992,4.622047244,16.88582677,1.080804881,738.4015748,0.318554519,0.582677165,0.547709687,0.368628001,0.594488189,1.807086614,27.6076254,40.94488189,6.12992126,1.783464567,1.74690185,2,2,16,0,0,0,3,0,19,2,2,0,0,0,0,3,0,0,13,14,3,0,14,0,3,9,3,0,2,0,4,1,0,0,0,0,4,0,7,0,0,5,7,22,22,22,0,22,12,2,1,1,0,4,0,0,0,2,2,16,3,0,0,0,0,2,2,0,3,6,0,3,0,0,13,0,5,0,2,9,0,0,8,1,0,0,0,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,23,0,23,0,23,23,23,14,23,repaired
Defects4J,0.075,11.375,10.325,0.0625,0.725,0.2625,0,11.55,9.8875,1.325,0.325,0.0125,0.25,0.25,0,0,19.72156863,2.360784314,0.235294118,6.580392157,44.37647059,376.1490196,2.003921569,4.631372549,16.91764706,1.079586972,741.7411765,0.317305286,0.584313725,0.548496084,0.368298185,0.596078431,1.803921569,27.70405998,40.90980392,6.117647059,1.780392157,1.744084683,0,0,10,10,0,2,1,1,0,0,1,1,1,0,0,3,0,0,4,4,1,1,4,0,1,4,1,0,0,0,0,0,0,0,0,0,11,0,2,2,0,2,3,12,12,7,5,7,7,0,1,1,0,0,0,5,0,0,0,10,1,10,1,0,2,0,1,1,1,9,0,4,0,0,7,2,6,3,3,1,0,0,7,0,7,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,17,17,17,4,17,repaired
Defects4J,0,11.49367089,10.49367089,0,0.734177215,0.265822785,0.405063291,9.886075949,8.240506329,1.329113924,0.303797468,0.012658228,0.164556962,0.139240506,0.025316456,0,22.20224719,2.151685393,0.08988764,5.764044944,49.08426966,489.4494382,1.54494382,4.286516854,19.74719101,1.232690064,906.6404494,0.504608,0.54494382,0.472249077,0.430651707,0.460674157,0.719101124,32.95424814,45.4494382,6.101123596,2.112359551,1.734042854,3,7,51,42,1,10,11,2,6,10,7,11,2,0,2,15,0,0,34,28,5,14,34,0,3,31,3,0,0,0,0,1,0,0,0,0,57,16,29,17,0,33,16,76,78,52,36,45,65,16,13,4,0,7,0,29,9,7,3,51,11,42,2,1,10,10,7,15,15,25,7,32,0,0,39,9,17,9,14,22,2,1,16,1,15,1,0,2,2,0,9,2,2,18,4,12,0,0,0,1,1,0,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,99,0,93,45,71,95,93,30,93,unrepaired
Defects4J,0,11.49367089,10.49367089,0,0.734177215,0.265822785,0.405063291,9.886075949,8.240506329,1.329113924,0.303797468,0.012658228,0.164556962,0.139240506,0.025316456,0,21.24157303,2.151685393,0.08988764,4.426966292,46.93258427,462.0449438,1.561797753,2.93258427,19.06741573,1.228673907,901.4269663,0.504608,0.54494382,0.479221049,0.492989695,0.314606742,0.421348315,35.36475892,44.49438202,6.101123596,2.112359551,1.754535359,3,7,50,42,1,9,12,2,5,10,7,11,3,0,2,15,0,0,32,26,6,14,32,0,3,31,3,0,0,0,0,1,0,0,0,0,60,16,30,17,0,32,16,77,79,53,35,45,67,16,13,4,0,8,0,29,9,7,3,50,12,42,2,1,9,10,7,15,15,25,7,32,0,0,38,9,17,9,14,21,2,1,16,1,15,1,0,1,2,0,9,2,2,20,5,13,0,0,0,1,1,0,4,0,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,98,0,92,45,69,94,92,29,92,unrepaired
Defects4J,0.035714286,11.29761905,10.4047619,0,0.654761905,0.238095238,0.380952381,9.607142857,8.011904762,1.273809524,0.297619048,0.023809524,0.154761905,0.130952381,0.023809524,0,21.18716578,2.128342246,0.085561497,4.406417112,47,497.3262032,1.545454545,2.935828877,19.06951872,1.22800641,887.1016043,0.506826921,0.518716578,0.465560935,0.496240055,0.304812834,0.406417112,34.47885046,43.83957219,5.941176471,2.058823529,1.728726354,4,7,51,36,1,7,13,4,10,10,12,11,3,0,0,13,0,0,38,27,4,19,38,0,5,38,5,0,0,0,0,2,0,0,0,0,49,17,30,19,0,25,17,71,72,46,46,43,61,19,11,4,0,9,0,24,12,7,4,51,13,36,4,1,7,10,12,11,9,22,3,27,0,0,28,9,14,13,3,14,3,1,18,1,14,1,0,1,3,0,10,2,0,23,3,17,0,0,0,0,0,0,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,100,0,94,49,78,96,94,31,94,unrepaired
Defects4J,0.070422535,10.49295775,9.647887324,0.070422535,0.591549296,0.183098592,0,12.16901408,10.45070423,1.464788732,0.211267606,0.042253521,0.253521127,0.253521127,0,0,19.64159292,2.402654867,0.243362832,6.699115044,43.98230088,352.7964602,2.022123894,4.738938053,16.82300885,1.031832545,719.9336283,0.308607227,0.601769912,0.569780141,0.352342304,0.615044248,1.911504425,27.78231505,41.15044248,6.247787611,1.004424779,1.778356836,1,3,22,8,2,6,7,0,0,4,3,4,0,0,0,8,0,0,13,10,5,8,13,0,1,16,2,0,0,0,0,0,0,1,0,0,24,4,12,2,1,11,8,29,29,23,16,16,21,5,5,1,0,8,0,7,2,3,1,22,7,8,0,2,6,4,3,2,11,13,8,12,0,0,12,5,4,10,0,12,2,0,8,1,2,0,1,2,2,1,4,0,0,11,7,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,0,35,21,0,35,35,12,35,unrepaired
Defects4J,0.069444444,10.63888889,9.75,0.069444444,0.597222222,0.222222222,0,12.20833333,10.51388889,1.458333333,0.194444444,0.041666667,0.263888889,0.263888889,0,0,19.82532751,2.401746725,0.244541485,6.759825328,44.47161572,362.8908297,2.043668122,4.777292576,17.00873362,1.033730245,727.7379913,0.314009121,0.633187773,0.568499536,0.351058356,0.620087336,1.934497817,27.77145371,41.51091703,6.27510917,1.004366812,1.773754921,2,6,33,18,2,4,6,2,0,7,5,7,1,0,2,12,0,0,17,11,6,0,17,0,2,17,3,0,0,0,0,2,0,0,0,0,35,2,9,1,0,13,12,46,46,40,12,31,31,0,4,2,0,13,0,13,8,6,2,33,6,18,2,2,4,7,5,12,15,19,7,21,2,0,21,5,9,3,4,18,3,0,11,2,3,0,1,4,3,0,7,1,2,18,0,16,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,48,23,46,0,0,48,46,16,46,unrepaired
Defects4J,0.069444444,10.625,9.736111111,0.069444444,0.597222222,0.222222222,0,12.54166667,10.81944444,1.472222222,0.236111111,0.013888889,0.263888889,0.263888889,0,0,20.05676856,2.410480349,0.244541485,6.812227074,44.86899563,379.4366812,2.043668122,4.820960699,17.23144105,1.033210905,738.5633188,0.316226118,0.633187773,0.572120131,0.350847072,0.624454148,1.938864629,27.67811171,41.72489083,6.248908297,1.004366812,1.771986307,0,0,8,8,1,0,0,0,0,0,3,4,0,0,0,1,0,0,7,3,1,0,7,0,3,5,3,0,0,0,0,3,0,0,0,0,9,2,2,0,0,1,6,14,12,13,1,12,2,0,1,0,0,2,0,1,0,0,0,8,0,8,0,1,0,0,3,0,0,1,0,5,0,0,7,0,1,0,1,5,0,0,5,0,5,0,0,0,0,0,4,0,0,10,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14,0,0,14,14,6,14,unrepaired
Defects4J,0.069444444,10.75,9.833333333,0.069444444,0.625,0.222222222,0,12.54166667,10.81944444,1.472222222,0.236111111,0.013888889,0.263888889,0.263888889,0,0,20.06956522,2.413043478,0.243478261,6.82173913,44.86956522,383.7347826,2.043478261,4.830434783,17.23478261,1.033420919,739.126087,0.31857793,0.630434783,0.573481343,0.350711961,0.626086957,1.939130435,27.70203084,41.72608696,6.234782609,1.004347826,1.768951007,1,1,25,0,0,3,15,0,0,1,7,9,0,0,0,3,0,0,16,6,14,16,16,3,4,20,4,0,0,0,0,0,0,3,0,0,30,7,18,7,1,13,12,34,34,24,20,28,28,7,7,0,0,13,0,12,2,1,1,25,15,0,0,0,3,1,7,4,12,11,8,11,0,0,15,3,6,13,3,13,1,0,11,2,0,0,0,0,1,2,9,0,0,17,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,40,0,40,40,40,40,40,16,40,repaired
